Stkcd,Rptdt,Fenddt,Ananm,Brokern,Feps
1,2011/10/27,2011/12/31,谢继勇,群益证券(香港)有限公司,2.06
1,2011/10/27,2011/12/31,"戴志锋,林媛媛",华泰联合证券有限责任公司,2.05
1,2011/10/27,2012/12/31,"戴志锋,林媛媛",华泰联合证券有限责任公司,
1,2011/10/27,2012/12/31,杨建海,安信证券股份有限公司,1.82
1,2011/10/27,2011/12/31,杨建海,安信证券股份有限公司,1.47
1,2011/10/27,2013/12/31,杨建海,安信证券股份有限公司,2.11
1,2011/10/27,2012/12/31,张帆,德邦证券有限责任公司,3.04
1,2011/10/27,2011/12/31,张帆,德邦证券有限责任公司,2.06
1,2011/10/27,2013/12/31,张帆,德邦证券有限责任公司,3.73
1,2011/10/27,2011/12/31,黄凡,东莞证券有限责任公司,2.03
1,2011/10/26,2011/12/31,陈志华,长江证券股份有限公司,2.01
1,2011/10/26,2013/12/31,"孙鹏,袁琳",中国银行国际证券公司,1.853
1,2011/10/26,2012/12/31,"邱志承,黄飙",国信证券股份有限公司,2.3
1,2011/10/26,2011/12/31,"邱志承,黄飙",国信证券股份有限公司,1.88
1,2011/10/26,2013/12/31,"邱志承,黄飙",国信证券股份有限公司,2.41
1,2011/10/26,2012/12/31,"孙鹏,袁琳",中国银行国际证券公司,1.642
1,2011/10/26,2011/12/31,"孙鹏,袁琳",中国银行国际证券公司,1.487
1,2011/10/26,2013/12/31,"徐然,马宁",北京高华证券有限责任公司,3.43
1,2011/10/26,2011/12/31,石磊,天相投资顾问有限公司,1.92
1,2011/10/26,2012/12/31,石磊,天相投资顾问有限公司,2.31
1,2011/10/26,2012/12/31,"罗景,毛军华",中国国际金融有限公司,2.12
1,2011/10/26,2011/12/31,"罗景,毛军华",中国国际金融有限公司,1.52
1,2011/10/26,2012/12/31,陈曦,中原证券股份有限公司,2.59
1,2011/10/26,2012/12/31,陈志华,长江证券股份有限公司,1.74
1,2011/10/26,2011/12/31,许荣聪,湘财证券有限责任公司,2.52
1,2011/10/26,2012/12/31,许荣聪,湘财证券有限责任公司,3.02
1,2011/10/26,2011/12/31,"戴志锋,林媛媛",华泰联合证券有限责任公司,2.02
1,2011/10/26,2012/12/31,"戴志锋,林媛媛",华泰联合证券有限责任公司,
1,2011/10/26,2013/12/31,李锋,民生证券有限责任公司,2.97
1,2011/10/26,2013/12/31,金麟,东方证券股份有限公司,3.49
1,2011/10/26,2011/12/31,金麟,东方证券股份有限公司,2.68
1,2011/10/26,2012/12/31,金麟,东方证券股份有限公司,2.93
1,2011/10/26,2011/12/31,"徐然,马宁",北京高华证券有限责任公司,2.4
1,2011/10/26,2012/12/31,"徐然,马宁",北京高华证券有限责任公司,2.78
1,2011/10/26,2011/12/31,陈曦,中原证券股份有限公司,2.16
1,2011/10/26,2013/12/31,唐亚韫,东北证券股份有限公司,2.74
1,2011/10/26,2012/12/31,唐亚韫,东北证券股份有限公司,2.33
1,2011/10/26,2011/12/31,唐亚韫,东北证券股份有限公司,1.79
1,2011/10/26,2012/12/31,李锋,民生证券有限责任公司,2.42
1,2011/10/26,2011/12/31,李锋,民生证券有限责任公司,1.83
1,2011/10/25,2012/12/31,沐华,广发证券股份有限公司,1.67
1,2011/10/25,2013/12/31,沐华,广发证券股份有限公司,2.03
1,2011/10/25,2011/12/31,沐华,广发证券股份有限公司,1.75
1,2011/10/25,2011/12/31,张忆东,兴业证券股份有限公司,1.872
1,2011/10/25,2012/12/31,张忆东,兴业证券股份有限公司,2.209
1,2011/10/25,2011/12/31,叶云燕,中国银河证券股份有限公司,2.88
1,2011/10/25,2012/12/31,叶云燕,中国银河证券股份有限公司,3.63
1,2011/10/25,2013/12/31,叶云燕,中国银河证券股份有限公司,4.48
1,2011/10/25,2011/12/31,"程娇翼,谢刚",齐鲁证券有限公司,2.08
1,2011/10/25,2012/12/31,"程娇翼,谢刚",齐鲁证券有限公司,2.16
1,2011/10/25,2013/12/31,"程娇翼,谢刚",齐鲁证券有限公司,2.61
1,2011/10/25,2013/12/31,罗毅,招商证券股份有限公司,2.87
1,2011/10/25,2012/12/31,罗毅,招商证券股份有限公司,2.25
1,2011/10/25,2011/12/31,罗毅,招商证券股份有限公司,2.03
1,2011/10/23,2011/12/31,李锋,民生证券有限责任公司,1.83
1,2011/10/23,2013/12/31,李锋,民生证券有限责任公司,2.58
1,2011/10/23,2012/12/31,李锋,民生证券有限责任公司,2
1,2011/10/16,2011/12/31,罗毅,招商证券股份有限公司,2.12
1,2011/10/16,2012/12/31,罗毅,招商证券股份有限公司,2.77
1,2011/10/16,2013/12/31,罗毅,招商证券股份有限公司,3.35
1,2011/10/15,2011/12/31,,恒泰证券有限责任公司,2.04
1,2011/10/15,2012/12/31,,恒泰证券有限责任公司,2.74
1,2011/8/19,2012/12/31,方夏虹,中原证券股份有限公司,2.59
1,2011/8/19,2012/12/31,唐亚韫,东北证券股份有限公司,2.33
1,2011/8/19,2011/12/31,唐亚韫,东北证券股份有限公司,1.79
1,2011/8/19,2012/12/31,魏涛,中信建投证券有限责任公司,2.49
1,2011/8/19,2011/12/31,魏涛,中信建投证券有限责任公司,2.1
1,2011/8/19,2011/12/31,谢继勇,群益证券(香港)有限公司,1.56
1,2011/8/19,2012/12/31,谢继勇,群益证券(香港)有限公司,1.98
1,2011/8/19,2011/12/31,方夏虹,中原证券股份有限公司,2.16
1,2011/8/19,2012/12/31,杨建海,安信证券股份有限公司,2.91
1,2011/8/19,2011/12/31,杨建海,安信证券股份有限公司,2.4
1,2011/8/19,2013/12/31,杨建海,安信证券股份有限公司,3.55
1,2011/8/18,2013/12/31,叶云燕,中国银河证券股份有限公司,3.69
1,2011/8/18,2012/12/31,叶云燕,中国银河证券股份有限公司,3.1
1,2011/8/18,2011/12/31,叶云燕,中国银河证券股份有限公司,2.55
1,2011/8/18,2012/12/31,饶明,信达证券股份有限公司,3.46
1,2011/8/18,2011/12/31,饶明,信达证券股份有限公司,2.49
1,2011/8/18,2012/12/31,许荣聪,湘财证券有限责任公司,3.02
1,2011/8/18,2011/12/31,许荣聪,湘财证券有限责任公司,2.45
1,2011/8/18,2012/12/31,石磊,天相投资顾问有限公司,2.82
1,2011/8/18,2011/12/31,石磊,天相投资顾问有限公司,2.26
1,2011/8/18,2011/12/31,郭敏,上海证券有限责任公司,1.882
1,2011/8/18,2012/12/31,郭敏,上海证券有限责任公司,2.632
1,2011/8/18,2012/12/31,谢爱红,日信证券有限责任公司,2.45
1,2011/8/18,2011/12/31,谢爱红,日信证券有限责任公司,1.86
1,2011/8/18,2011/12/31,"朱琰,肖斐斐,程桯,王一峰",中信证券股份有限公司,1.76
1,2011/8/18,2012/12/31,"朱琰,肖斐斐,程桯,王一峰",中信证券股份有限公司,2.11
1,2011/8/18,2013/12/31,"朱琰,肖斐斐,程桯,王一峰",中信证券股份有限公司,2.43
1,2011/8/18,2012/12/31,"邱志承,黄飙",国信证券股份有限公司,2.79
1,2011/8/18,2011/12/31,"邱志承,黄飙",国信证券股份有限公司,2.14
1,2011/8/18,2012/12/31,"戴志锋,林媛媛",华泰联合证券有限责任公司,2.2
1,2011/8/18,2011/12/31,李锋,民生证券有限责任公司,1.83
1,2011/8/18,2012/12/31,李锋,民生证券有限责任公司,2.42
1,2011/8/18,2013/12/31,李锋,民生证券有限责任公司,2.97
1,2011/8/18,2011/12/31,"戴志锋,林媛媛",华泰联合证券有限责任公司,1.81
1,2011/8/18,2013/12/31,沐华,广发证券股份有限公司,2.72
1,2011/8/18,2012/12/31,沐华,广发证券股份有限公司,2.24
1,2011/8/18,2011/12/31,沐华,广发证券股份有限公司,2.53
1,2011/8/18,2011/12/31,"孙鹏,袁琳",中国银行国际证券公司,1.354
1,2011/8/18,2013/12/31,"孙鹏,袁琳",中国银行国际证券公司,1.83
1,2011/8/18,2012/12/31,"孙鹏,袁琳",中国银行国际证券公司,1.617
1,2011/8/18,2012/12/31,陈志华,长江证券股份有限公司,2.11
1,2011/8/18,2011/12/31,陈志华,长江证券股份有限公司,1.75
1,2011/8/18,2011/12/31,唐亚韫,东北证券股份有限公司,1.79
1,2011/8/18,2011/12/31,"毛军华,罗景",中国国际金融有限公司,1.52
1,2011/8/18,2012/12/31,"毛军华,罗景",中国国际金融有限公司,2.13
1,2011/8/18,2013/12/31,金麟,东方证券股份有限公司,2.92
1,2011/8/18,2012/12/31,金麟,东方证券股份有限公司,2.53
1,2011/8/18,2011/12/31,金麟,东方证券股份有限公司,2.28
1,2011/8/18,2013/12/31,"程娇翼,谢刚",齐鲁证券有限公司,2.92
1,2011/8/18,2011/12/31,"程娇翼,谢刚",齐鲁证券有限公司,2.03
1,2011/8/18,2012/12/31,"程娇翼,谢刚",齐鲁证券有限公司,2.45
1,2011/8/18,2012/12/31,唐亚韫,东北证券股份有限公司,2.33
1,2011/8/18,2011/12/31,俞冲,广州证券有限责任公司,2.38
1,2011/8/18,2012/12/31,俞冲,广州证券有限责任公司,2.79
1,2011/8/18,2011/12/31,刘志平,华鑫证券有限责任公司,1.71
1,2011/8/18,2012/12/31,刘志平,华鑫证券有限责任公司,2.14
1,2011/8/17,2011/12/31,沈维,光大证券股份有限公司,2.6
1,2011/8/17,2011/12/31,张忆东,兴业证券股份有限公司,2.362
1,2011/8/17,2012/12/31,张忆东,兴业证券股份有限公司,2.847
1,2011/8/17,2012/12/31,沈维,光大证券股份有限公司,3.43
1,2011/8/17,2013/12/31,沈维,光大证券股份有限公司,4.3
1,2011/7/13,2011/12/31,刘志平,华鑫证券有限责任公司,2.32
1,2011/7/13,2012/12/31,刘志平,华鑫证券有限责任公司,2.7
1,2011/7/13,2012/12/31,"朱琰,程桯,肖斐斐,王一峰",中信证券股份有限公司,2.96
1,2011/7/13,2011/12/31,"朱琰,程桯,肖斐斐,王一峰",中信证券股份有限公司,2.46
1,2011/7/4,2011/12/31,"程娇翼,谢刚",齐鲁证券有限公司,2.03
1,2011/7/4,2013/12/31,"程娇翼,谢刚",齐鲁证券有限公司,2.92
1,2011/7/4,2012/12/31,"程娇翼,谢刚",齐鲁证券有限公司,2.45
1,2011/5/13,2011/12/31,"毛军华,罗景",中国国际金融有限公司,2.35
1,2011/5/13,2012/12/31,"毛军华,罗景",中国国际金融有限公司,2.8
1,2011/4/28,2012/12/31,"毛军华,罗景",中国国际金融有限公司,2.8
