H_wage,Female,Black,Edu,Exp,Married
12,1,0,12,26,1
3.5,1,0,13,11,1
10.7143,0,0,12,25,1
7.85,1,0,14,6,1
7.5,1,0,13,23,1
45,0,0,16,27,1
5.4545,1,0,16,11,1
24,0,0,12,16,1
10.24,1,0,12,38,0
8.75,1,0,12,12,0
9,0,0,12,14,0
6.2,1,0,14,21,1
12.25,0,0,13,28,0
5.5,0,0,14,9,1
9.4,0,0,14,17,1
5.5,1,0,13,7,1
9,0,0,15,11,1
30,0,0,18,12,1
7,1,0,12,27,1
6.5,1,0,14,7,1
7.75,0,0,12,18,0
13.81,0,0,16,23,0
6.49,1,0,12,13,1
23.06,0,0,17,10,1
4.55,1,0,13,11,1
16.25,1,0,14,16,1
8.3333,1,0,18,31,0
8.42,1,0,12,16,1
3.85,0,0,12,22,1
4.6875,1,0,12,13,0
15.2889,0,0,14,12,1
9.69,1,0,12,40,1
19.225,0,0,17,15,1
4,1,0,12,20,1
4.75,1,0,12,15,0
11.6,0,0,12,19,0
10.5,0,0,12,8,1
11.3636,0,0,12,39,1
8.1,1,0,10,21,1
8.3,0,0,12,8,1
13.3333,0,0,15,5,1
8.8889,1,0,17,5,1
14,0,0,12,25,1
7.4,0,0,12,8,0
11,0,0,12,12,1
15,0,0,16,19,0
19.7917,0,0,16,19,1
8.25,1,0,12,16,1
15.3333,1,0,17,29,1
8,0,0,13,21,1
21.625,0,0,18,34,1
12,0,0,12,33,1
10.25,0,0,12,18,1
14,0,0,14,32,1
25,0,0,16,23,1
6.29,1,0,12,32,0
15,0,0,15,9,1
7.72,1,0,11,32,0
13.4,0,0,16,12,0
16.825,0,0,18,24,1
13.74,0,0,18,20,0
7.2,1,0,11,37,0
9.25,1,0,12,9,0
20.8333,0,0,16,4,0
8.75,0,0,12,28,1
6,1,0,16,7,1
8,1,0,12,15,1
3.8,1,0,9,25,0
8.25,0,0,12,11,0
10,0,0,14,18,1
8,0,0,12,17,0
5.3833,0,0,13,18,1
6.7021,0,0,12,15,1
7.5,0,0,12,9,1
7.5,0,0,12,32,1
4.25,0,0,7,25,0
11.55,0,0,13,20,1
5,0,0,12,11,1
20.88,0,0,18,17,1
4.67,1,0,9,35,1
7.79,0,0,12,18,1
8.5,0,0,12,23,1
4,1,0,16,15,1
5.5,1,0,12,39,1
20,0,0,12,11,1
9,0,0,12,9,0
13.925,1,0,16,32,1
10,1,0,12,29,1
7,1,0,14,10,1
14.63,0,0,12,9,1
25,0,0,16,15,1
11,1,0,15,27,1
11.8421,0,0,16,6,1
15,0,0,14,22,0
25.76,0,0,18,17,1
24,0,0,12,25,1
7.2,0,0,10,31,1
5,1,0,12,31,1
19,0,0,12,29,1
10,0,0,13,24,1
6,0,0,6,18,0
9.4,1,0,14,9,0
3.3333,0,1,6,39,0
4.75,1,0,12,25,0
9,1,1,16,19,0
8.8889,1,0,15,8,1
8.75,1,0,12,12,1
5.625,1,0,14,8,0
8,1,0,14,6,0
5.4167,0,0,16,29,1
5.15,1,0,12,15,1
18,0,0,17,18,1
8.67,1,0,16,12,1
13.05,0,0,12,22,1
11.1111,0,0,16,27,1
15.55,1,0,16,16,1
13.5714,0,0,18,15,0
20,0,0,16,15,1
13.4186,1,0,14,25,1
20,0,0,17,31,1
8.1,0,0,12,25,1
10.42,0,0,18,7,0
6.5714,0,0,13,24,1
6.5,0,0,13,28,1
5.6,0,0,12,11,1
10,0,0,12,23,1
4.2453,0,0,12,14,1
15.2093,0,0,18,27,1
10.99,1,0,17,30,1
8.3333,1,0,16,16,1
6.95,0,0,9,40,1
9.57,0,0,12,25,1
5,0,0,12,16,0
10,0,0,12,13,1
5.25,1,0,12,25,1
13,0,0,16,14,1
5.35,0,0,12,20,1
5,0,0,9,28,1
6.25,0,0,12,22,0
5,0,0,14,9,1
37.5,0,0,16,21,1
18.75,0,0,17,12,1
5,0,0,12,28,1
6.25,0,0,14,17,1
2.5,0,0,16,21,1
3.6571,1,0,12,25,1
17.49,0,0,12,16,0
10,0,0,18,25,1
4.5,1,0,12,13,1
3.8,0,0,9,32,0
8.3333,0,0,13,27,1
5,0,0,10,22,0
7,0,0,9,28,0
8.5,1,1,12,16,1
7.8,1,1,12,17,0
9.25,0,1,12,26,0
15,0,1,16,9,0
15,0,0,17,14,1
7,1,0,12,25,1
5.1,0,0,12,8,1
6.2,0,1,12,12,0
30,0,0,16,11,1
4.06,1,0,12,26,1
8,1,0,12,40,1
7,1,1,12,14,0
12,1,0,14,26,1
5.5,0,0,12,35,1
14.75,0,0,12,21,1
11.9,0,0,8,32,1
9.65,0,0,8,31,1
10.9,0,0,9,21,0
14.25,0,0,17,3,0
18.36,0,0,12,15,1
8.5714,1,0,12,14,1
3.2727,0,0,12,8,0
14,0,0,13,23,1
7,0,0,16,5,1
10.5,0,0,12,14,1
7.7778,1,0,12,14,0
20,0,0,12,16,1
12,0,0,18,16,1
10.13,1,0,16,34,1
6.25,0,0,14,14,1
13.1579,1,0,17,17,1
6,1,0,12,25,1
5,1,0,12,29,1
5.25,1,0,16,21,1
22.89,0,0,12,29,1
17.5,0,0,12,14,1
37.7,0,0,14,28,1
13.75,1,0,16,4,1
14,0,0,14,11,0
7.5,1,0,12,16,0
14.25,0,0,12,10,0
12.5,0,0,16,12,1
36,0,0,16,16,1
24.27,1,0,18,8,1
25,1,0,16,17,1
7.75,1,0,12,11,1
17,0,0,16,12,0
6,1,0,12,24,1
20,0,0,12,36,0
9.5,0,0,6,36,1
5.5,1,0,6,19,1
6,1,0,6,16,1
18.75,1,0,12,33,1
11.25,1,0,13,36,1
12.5,1,1,13,24,0
28.4107,0,0,16,20,0
8.25,0,0,12,9,1
24,0,0,14,26,1
15.625,1,0,14,28,0
4,1,0,16,18,0
6,1,0,6,25,1
22.75,0,0,16,31,1
30,1,1,18,23,1
25.24,1,0,13,19,1
11.875,1,1,14,14,0
7,1,0,12,22,1
27.5,0,0,16,10,1
5.75,1,0,10,21,0
20,0,0,18,34,1
10.5,1,0,18,13,1
21.7391,1,0,14,33,1
6,1,0,12,19,1
4.5,1,0,12,11,1
10,0,0,12,21,0
13,0,0,9,20,1
20.75,0,0,17,9,0
5,1,0,5,23,1
10.8,0,0,7,22,0
40,0,0,16,11,1
14,0,0,13,11,1
10.4167,1,0,12,20,1
37.5,0,1,18,10,1
15,1,0,12,8,1
20,0,0,12,17,1
12.6,1,0,16,23,1
15.38,1,0,12,25,1
4.25,0,0,11,12,0
19.8,0,0,14,26,1
12,0,0,12,15,0
13.2,0,0,18,7,0
20.4444,0,0,17,5,1
11.4545,1,0,17,3,1
10.38,0,0,6,38,0
12.07,1,0,15,14,1
16,0,0,11,12,1
32.5,0,0,13,17,1
20,0,0,18,6,1
14.425,1,0,12,17,1
23.75,1,0,15,8,1
14.8,0,0,16,6,1
7,1,0,12,9,0
10.5,0,0,15,11,1
18,0,1,16,7,1
8,0,0,18,14,1
6.5,1,0,11,15,0
6.25,1,0,18,2,0
5,0,0,16,18,0
5.5,0,0,12,10,0
32.5,0,0,14,28,1
11,0,0,12,13,0
2.5,0,0,14,21,0
16.25,0,0,12,12,0
7.86,0,0,12,22,1
4.25,1,0,2,47,1
20,0,0,12,21,0
6,0,0,0,30,0
8,0,0,6,14,0
5.5,0,0,7,27,0
7.5,1,0,14,21,1
15.07,1,1,13,14,0
9.58,1,0,14,23,0
12.5,1,0,12,13,0
10.8696,1,0,16,9,1
12,1,0,12,26,0
15,1,0,18,11,1
3.125,1,0,14,8,1
8.5714,0,0,18,8,1
20,0,0,12,9,1
5,1,0,12,39,0
4.25,1,0,12,19,0
13.36,1,0,14,25,0
6.25,1,0,3,28,1
6,0,0,2,47,1
19,0,0,12,25,1
8.6,1,0,12,30,1
22.5,1,0,17,26,1
6.6667,1,0,17,19,1
24,1,0,18,7,1
11.875,1,0,12,36,1
18.75,1,0,18,10,1
22.5,1,0,18,16,0
7.45,1,0,13,11,1
7.49,1,0,12,27,0
21.25,0,0,10,23,1
12,0,0,14,26,0
4.5,1,0,12,21,1
10,0,0,18,25,1
8.8,1,0,12,16,0
6.35,1,0,16,9,0
12,0,0,12,16,1
11.2308,0,0,18,21,1
5,0,0,14,7,0
18.75,0,0,16,37,1
9.7,0,0,12,15,1
11,1,0,12,18,0
15,0,0,12,37,1
8.98,0,1,12,34,1
19.5,0,0,17,5,0
15,1,0,16,9,0
5.75,1,0,14,20,0
8.5714,1,0,12,27,0
10,0,0,0,45,1
14,1,0,12,25,1
18.05,1,1,12,28,0
20,0,0,6,36,1
5,1,0,12,21,0
29.1667,0,0,16,35,0
15,1,1,12,19,0
6,1,0,13,7,0
22.66,0,1,5,35,0
10,0,0,12,36,1
10,0,0,13,7,0
4.25,0,0,11,14,0
12,0,0,12,13,1
5.25,1,1,12,18,0
10,1,0,12,35,0
22,1,0,16,4,1
4.25,0,1,18,6,1
7.2857,1,1,10,35,1
10,0,0,7,20,1
6.5,0,0,13,15,0
9.1667,0,0,6,26,1
16,1,0,14,7,1
20,0,0,18,17,0
25.6333,0,0,16,7,1
20,1,0,18,17,1
47.5,0,0,18,5,1
31.1622,1,0,16,24,1
14.2857,0,0,16,28,0
3.36,1,0,0,26,0
15.82,0,0,16,14,1
32.9428,0,0,18,4,1
12,0,1,14,15,1
17.1429,1,1,16,10,0
20,0,0,16,10,1
10.625,1,0,12,29,0
18.5714,1,1,16,25,0
17.5,0,0,16,16,0
17.1429,0,1,18,18,1
8.8235,1,0,9,23,1
19.23,0,0,12,13,1
10,0,0,16,8,0
6.77,1,0,14,12,1
11.1067,0,0,12,33,1
6.25,1,0,12,35,1
16,1,0,12,15,0
18.3333,0,0,12,29,1
9,0,0,12,10,0
11,0,0,17,10,1
10,0,0,14,7,0
13,0,0,14,23,1
37.5,0,0,16,15,1
25,1,0,12,31,1
3.6364,0,0,12,26,1
7.5,0,0,13,8,0
8,0,0,12,34,1
7,1,0,12,27,1
25,0,0,16,17,1
10.5263,1,0,14,8,1
15,0,0,12,24,0
19.84,0,0,14,13,0
11.1316,1,0,12,41,1
7,1,0,13,16,1
7,0,0,12,23,0
14.2,0,0,12,29,0
15,0,0,12,35,0
7.35,0,0,5,35,1
12,0,0,14,11,1
12.06,0,0,12,32,1
8,1,1,12,38,0
8.42,1,1,13,13,1
22.2222,0,0,12,33,1
6,1,0,12,14,0
6.25,1,0,12,16,1
20.1,0,0,14,21,1
6.25,1,0,15,17,0
5.5,0,0,6,46,1
10,0,0,10,17,0
11.95,1,0,12,10,1
12.5,0,0,17,30,1
2.92,1,0,12,30,0
13.15,0,0,14,8,1
4.07,0,0,12,32,1
5,0,0,12,12,1
5.5,1,0,14,8,1
9.6,0,0,13,30,0
7.725,1,0,13,18,0
25,0,0,16,19,1
12,1,0,12,18,1
6,0,0,17,5,1
2,0,0,13,11,1
11.375,0,0,16,34,1
4.19,1,1,12,30,1
6.95,1,1,12,37,0
6,1,0,12,11,0
9.375,1,0,12,15,0
16.25,1,0,16,7,0
7.01,1,1,12,19,1
8.5,0,0,12,12,1
16.3,0,0,12,30,1
8,1,0,9,22,1
14.05,1,0,18,14,1
20,0,0,17,21,1
23.3333,0,0,14,33,1
5,1,0,3,25,1
16.325,1,0,18,16,0
16.825,0,0,15,35,1
15.75,1,0,14,9,1
14.4444,0,0,16,9,1
9.1667,0,0,13,8,1
12.5,1,0,15,15,0
11.25,1,0,12,29,1
13.25,1,0,12,29,1
8.4906,1,0,17,13,1
7.5,1,0,13,10,0
7,1,0,10,21,1
3.85,0,0,14,11,0
9,0,0,5,32,1
6.5,0,0,10,19,1
4.5455,0,1,16,6,1
5,1,0,12,17,1
10,1,0,14,17,1
7.5,0,0,13,10,1
13,0,0,12,29,1
4.5,0,0,12,30,1
5.5,0,0,12,19,1
16.32,1,0,15,25,1
3.35,1,1,12,15,1
11.75,1,0,12,21,0
11,0,0,12,34,1
11.5,0,0,12,14,1
9.0909,0,0,12,20,1
15.01,1,0,12,19,0
12.5,0,0,11,41,1
3.3333,1,0,12,19,0
5.6,1,0,12,30,0
5,0,0,12,11,0
16.0167,0,0,16,32,1
9.58,0,0,10,34,1
16,0,0,14,21,1
14,0,0,12,9,1
10.62,1,0,15,26,1
10,0,0,10,12,0
9.45,0,0,9,39,1
9.9,0,0,12,39,1
5,1,0,11,40,1
19.75,0,0,18,10,1
14.2857,0,0,8,22,1
8,0,1,12,22,0
13.08,0,0,18,10,1
13.97,0,0,12,11,1
7.5,0,0,14,34,1
19.2105,1,0,18,20,1
12,0,0,12,20,0
24.3243,0,0,18,25,0
8.35,0,0,12,10,0
10,0,0,14,16,0
8.65,1,0,16,10,0
8.75,1,0,14,13,0
11.25,0,0,16,15,1
13.25,1,0,14,7,0
5,1,0,17,5,0
6,1,0,16,7,0
8.37,0,0,4,48,1
10.4,0,0,9,30,1
11.25,0,0,12,11,1
11,0,0,14,27,1
13.75,0,0,11,26,1
18,1,0,14,12,1
12.5,0,0,12,30,1
18,1,0,16,22,0
6.36,1,0,9,23,1
9.4,1,0,12,27,1
12,0,0,14,8,1
8.5,0,0,12,24,1
6.1,1,1,12,34,0
8,0,0,12,31,1
6.25,1,0,12,34,1
5.5,1,0,12,13,1
9.75,0,0,12,36,1
7.5,1,0,14,25,1
3.3333,1,0,8,42,1
6.25,0,0,12,8,1
7.5,0,0,12,10,1
18.5273,1,0,14,9,0
9,1,1,14,15,1
7.5,1,0,14,16,0
7.25,1,0,13,18,1
9.15,0,0,8,20,1
16.2791,0,0,12,38,0
11,0,1,12,23,1
13.3333,0,0,18,24,1
5,1,0,12,38,1
10,0,0,12,18,1
14,0,0,12,28,1
22,0,0,16,15,1
7,0,1,11,17,0
7,0,1,12,9,0
15,0,0,16,8,1
5.3,1,0,16,13,0
10,1,1,13,27,0
10,1,0,15,6,0
20,1,0,12,12,0
17.4419,0,0,16,23,1
16.5,0,0,12,23,1
6,1,1,13,12,0
16.875,0,0,12,23,1
21.4286,1,0,14,31,1
26.25,1,1,14,8,0
24.05,0,0,14,37,1
28.0417,0,0,18,19,1
11.6667,0,0,14,10,1
35,0,0,12,15,1
4.05,0,0,3,18,0
10.7143,1,0,12,35,1
8,1,0,10,10,0
16.25,0,0,13,14,0
14.5455,0,0,16,8,0
11.6667,0,0,16,8,1
26,0,0,18,33,1
17.7,0,0,10,21,1
10,1,0,12,9,0
13.22,0,0,6,41,0
16.29,0,0,15,17,1
8.75,1,0,13,34,1
13,0,0,14,7,1
20,0,0,16,16,1
6.875,0,1,12,13,1
6.47,1,0,14,13,0
5.5,1,0,16,9,0
5,1,0,12,25,1
14,0,0,12,23,1
9.53,0,0,12,29,0
5,1,0,13,19,1
18.35,0,0,12,32,1
6,1,0,12,33,1
7,1,0,14,25,0
9.375,1,0,12,38,0
6.65,0,0,12,13,1
12.3,1,0,13,15,0
11.25,0,0,12,18,1
11,0,0,12,40,1
9,1,0,12,9,1
6,1,0,13,12,1
8.1915,1,0,13,14,1
4.5,1,0,12,18,1
7.5,1,0,15,10,0
17.7778,0,1,16,21,1
14.55,0,1,12,35,0
7.5,1,0,12,11,1
10.5,1,0,13,23,1
15.7,0,0,16,11,1
18,0,0,13,23,1
10.625,1,0,16,21,0
9,1,0,12,11,0
8,1,0,12,10,0
9.4,0,0,15,8,1
5.25,1,0,12,34,0
20.23,1,1,16,20,0
13.42,0,0,14,16,1
7.2222,0,0,12,18,1
17.5,0,0,18,28,1
13.75,0,0,12,25,1
13.65,1,0,15,12,1
5.25,0,0,12,37,0
10.4545,1,0,13,24,1
13,0,0,14,8,1
14,1,0,12,25,1
2.09,0,0,10,14,1
5.1,1,1,12,31,0
14,0,0,16,14,0
10,0,0,12,15,1
11.25,0,0,14,34,1
2.8571,1,0,12,8,0
7.5,1,0,16,15,1
11,1,0,14,32,1
14,0,0,12,22,1
7.5,1,0,12,27,1
13.475,1,0,16,20,0
7,1,0,14,35,1
17.75,1,0,8,44,1
7.5,0,0,12,15,0
3.8,1,0,8,26,1
7.5,1,0,14,6,1
5.1429,1,0,6,43,1
5.6,1,0,12,29,0
17.5,0,1,12,29,1
7,1,1,12,31,0
27.7778,0,0,14,14,1
12,0,0,12,13,1
10,1,0,12,15,1
22.7,0,0,16,13,1
9,0,0,14,33,1
12,0,0,12,19,0
10.5,1,0,12,10,0
12.7,1,0,17,34,1
7.25,1,0,15,32,0
12.5,1,0,16,6,0
7.25,1,0,13,31,0
6.75,0,0,12,36,1
15,0,0,17,7,1
4.85,1,0,8,28,0
6.57,1,0,12,9,0
32.5,1,1,18,31,0
14,1,0,15,14,1
16,0,0,16,12,1
2.01,1,0,16,13,0
18.8889,0,0,14,37,1
14.4167,0,0,16,18,1
5,0,0,12,12,1
7.5,0,0,12,10,0
4.4118,1,0,10,14,0
6.45,0,0,16,5,0
9,1,0,13,12,0
6.95,1,1,13,13,0
10,1,0,14,20,1
10,0,0,12,32,0
12.3,0,0,12,31,0
7,0,0,13,22,1
5.4,1,0,12,13,0
4.5,1,0,12,24,1
11.25,0,0,12,23,0
15.36,0,0,12,36,0
6.875,1,0,14,6,0
6,0,0,12,18,1
6.5,0,0,12,16,0
12,0,0,16,21,1
9.3333,0,0,11,14,0
19.8,0,0,18,9,0
15.5556,0,0,16,4,0
22.4167,1,0,14,9,1
4.5,1,0,10,18,1
24.4444,0,0,16,11,1
5.35,0,0,12,17,1
14.92,0,0,12,31,1
6,0,1,12,13,1
8,0,0,12,20,1
6,0,0,12,22,0
21.3556,0,0,16,13,1
5.45,1,0,14,38,1
3.5,0,0,12,13,0
27.2727,0,0,16,33,1
15,0,0,16,20,0
16,0,0,12,10,1
9,1,0,15,11,1
10,0,0,13,21,1
21.2766,1,0,18,15,1
16.875,0,0,12,33,1
15,1,0,18,25,0
12.3809,0,0,12,13,1
8.15,1,1,12,26,0
6.5455,0,0,14,26,1
13,0,1,6,41,1
13.1579,1,0,12,36,1
19.6,1,0,12,26,0
13,0,1,14,36,1
13,0,1,13,11,1
18.75,0,0,12,26,1
18.5,0,0,15,6,0
6,1,0,13,39,1
10.175,0,0,12,12,1
15,0,0,16,18,1
18,0,0,12,32,0
12.5,1,0,13,25,1
12.15,1,0,13,15,1
8.77,1,0,12,29,1
4,1,1,12,27,0
22.5,0,0,16,24,1
8.25,0,0,9,12,1
12.5,0,0,16,6,1
10.56,0,0,12,25,1
6,1,0,18,15,1
9,0,0,12,41,1
8.3,1,0,12,15,0
29.9111,0,0,18,23,1
8.9556,0,0,16,11,1
8.75,0,0,16,8,1
16.67,0,0,14,12,1
22.825,1,0,16,17,1
10.275,0,1,14,8,0
5.56,1,1,12,9,1
16.25,1,0,14,34,1
16.65,0,0,18,30,1
22.5,1,0,16,5,0
37.5,0,0,14,25,1
22.5,1,0,18,4,0
10.8,1,1,11,31,1
10,1,0,13,19,1
10,0,0,10,23,0
6,0,1,9,17,0
17.5,0,0,12,25,1
11.6316,1,0,12,25,1
21.6,0,0,16,28,1
8,0,1,12,34,1
6.5,1,1,10,39,0
19.225,0,0,15,27,1
9,1,0,12,30,1
8,1,0,9,29,0
26.375,0,0,16,28,1
19.3,0,0,16,9,1
7.7778,0,0,13,11,0
10,0,0,9,20,1
15,1,0,13,30,1
19.7368,1,0,17,27,1
14,1,0,18,16,0
10.9375,1,0,10,34,1
13,1,0,12,39,1
7,1,0,13,19,1
6.5,0,0,12,24,0
11.25,1,0,14,11,0
11.2,0,0,8,38,1
3.75,0,1,14,22,1
10.25,0,0,12,41,1
17.1429,1,0,16,35,1
8.3333,1,0,18,6,1
23.75,0,0,14,13,1
9.5,1,1,13,30,0
13.125,0,0,15,29,0
5,0,0,14,8,0
8.6,1,0,12,14,1
14.375,0,1,11,35,1
6.65,1,0,12,14,0
8,1,0,12,12,1
8,0,0,16,12,0
14,0,0,14,15,1
4.5,0,0,18,10,0
10.37,1,0,15,10,0
24.0375,0,0,18,23,1
4,1,1,10,35,0
9,0,0,12,10,0
8.69,0,0,11,39,1
4.84,0,1,11,11,1
7.15,0,0,12,35,1
6.7778,0,0,12,32,1
10.5,0,1,14,15,1
9.5833,0,0,18,20,0
24.375,0,0,10,42,1
7.5,1,0,12,9,1
7.35,1,1,14,18,0
15.18,0,0,14,18,1
10,0,0,12,22,0
10.4,0,0,12,33,1
7.03,0,0,12,12,1
1.15,1,1,0,25,0
13.125,1,0,15,30,0
5.5,1,0,10,43,0
10.1,0,1,3,45,1
9.5,0,1,11,11,1
8.1,1,0,12,30,1
8,0,0,10,14,1
17.5,0,0,12,18,1
5.5,1,0,12,38,1
8.5,1,0,13,10,1
8,0,0,12,14,1
15,0,0,12,13,1
10.5,0,0,12,24,1
8,0,0,12,17,1
6,1,0,12,19,1
5,1,1,16,4,0
9.5,0,0,9,43,0
5.8333,0,0,12,23,1
10.3333,0,0,16,9,0
18,0,1,12,12,1
12,0,0,18,7,0
8,0,0,12,19,0
7,0,0,16,17,1
9.5,0,0,10,22,0
6.1538,0,0,18,3,0
5,1,0,18,18,1
9.51,0,0,10,30,1
10.5,1,0,14,36,1
28.8889,0,0,18,31,1
5.15,1,1,14,28,0
11,0,0,12,9,1
18.25,0,0,13,21,1
8,1,0,12,28,1
6,0,0,12,17,0
15,1,0,18,19,0
11.25,0,0,14,36,1
11,0,0,16,18,1
7,0,0,12,30,0
13.5,0,0,12,30,1
21.5,0,0,18,4,1
8.45,1,0,7,18,1
9,1,0,13,13,0
10,0,0,12,8,0
6.5,1,0,12,22,1
16.875,1,0,12,21,0
17,0,1,12,10,0
15.8333,1,0,12,32,1
15,0,0,16,26,0
17.5,0,0,12,33,1
12,1,0,14,10,0
7.225,1,0,12,40,0
3.71,1,0,12,32,1
12,1,0,13,10,1
18,0,0,16,8,0
38.46,0,0,16,15,1
15.5,1,0,15,38,0
16.825,0,0,16,13,1
21.6,0,0,16,28,1
15,1,0,12,11,1
21.625,0,0,16,10,0
20,0,0,11,27,1
8.75,1,0,16,11,1
8.25,1,0,13,13,0
20,1,0,16,22,1
14,1,0,9,42,1
33,0,0,14,32,1
5.38,1,0,12,19,1
8,1,0,12,10,1
9,0,0,8,45,1
10,0,0,12,22,1
38.46,0,0,18,19,1
9.75,1,0,15,20,1
12.2222,1,0,15,25,1
6.45,1,0,12,19,1
11.45,0,0,12,16,1
9.625,1,0,16,28,1
12.5,0,0,12,11,1
9,0,0,12,11,0
9.25,0,0,8,45,1
8,1,0,12,8,1
7.6923,0,0,17,19,1
4,1,0,12,20,1
11.1111,1,0,15,6,0
15,1,0,18,32,1
7,1,0,12,12,1
7,1,0,12,24,1
22.35,0,0,11,37,0
10,0,0,16,20,1
11.25,0,0,12,20,1
5.5,1,0,11,30,1
15.5556,0,0,16,6,1
14.5,1,0,13,20,0
2,1,0,12,16,0
15,0,0,16,24,1
8,1,1,13,10,0
17.7778,0,0,18,21,0
10,0,1,14,14,0
23.5,0,0,16,25,1
13.3333,0,1,12,19,1
6.8,1,0,12,40,1
8,0,0,13,36,1
10.75,0,0,12,11,1
9.06,1,1,13,15,0
7,0,0,12,8,0
7.2,1,0,12,13,0
4.17,0,1,12,20,1
9.6,0,0,11,30,1
12,0,1,12,21,1
17.5,0,0,13,22,0
23.06,0,0,18,29,1
11.4894,0,0,16,27,0
19.95,0,0,14,26,0
5.5,1,0,9,30,1
19.2222,0,0,16,14,1
4.75,1,0,18,10,1
13,0,0,9,19,0
7.78,1,0,16,18,1
32.05,0,0,18,20,1
6,0,0,10,12,0
11,1,0,16,16,1
7.5,1,0,12,19,1
8.2,1,0,14,26,1
8.75,0,0,16,6,0
29.075,0,1,18,25,1
4,1,1,12,18,1
13.5,0,0,17,16,1
10.5,0,0,12,10,1
12.7,0,0,12,23,1
19.24,1,0,17,14,1
7.5,0,0,9,38,1
17.5,1,0,17,20,1
5.5,1,0,12,30,0
7.5,0,0,13,13,0
6.75,0,0,12,18,1
12,0,0,9,37,1
4.5,1,0,9,23,1
12.5,1,0,18,20,1
5.35,1,0,10,43,0
2.381,1,0,13,21,1
13.5,0,0,10,17,1
10,1,0,14,31,1
13.39,0,0,13,19,1
20,0,0,16,20,1
19.25,0,0,13,17,1
10,0,0,12,29,1
4.375,1,0,12,21,1
5.85,1,0,12,23,1
3.85,1,0,12,8,1
10.5,0,0,12,14,1
6.25,0,0,12,9,1
4,0,1,15,18,1
14,1,0,15,21,0
10,1,0,12,19,1
12,1,0,12,8,1
14.04,0,0,14,25,1
6,1,0,18,21,1
12.5,1,0,16,4,1
15,0,0,14,11,1
6.5,0,1,10,19,0
15.2,0,1,12,24,1
23,0,1,12,33,1
14.325,1,1,12,16,0
17,1,1,12,24,1
16.25,0,1,13,11,1
8,1,1,12,37,1
22.86,0,0,8,31,0
5.25,1,0,16,7,1
3.24,1,0,12,37,1
22.8572,1,0,17,19,1
10.75,0,1,12,27,1
12.75,1,0,12,23,1
13.7833,0,0,18,28,1
12.725,1,0,12,22,1
9.15,1,1,14,29,0
5.93,1,1,11,17,1
8,1,0,16,16,1
10,0,0,12,31,1
12,0,1,8,15,0
5,1,1,14,31,0
10.6667,1,0,16,32,1
7.5,0,1,13,17,0
5,1,1,13,14,0
13,0,1,17,10,1
4.25,1,1,10,35,0
10,0,0,12,18,1
10,0,0,16,10,1
19.22,0,0,14,29,1
5,1,0,12,19,0
12.5,1,0,18,26,1
8.125,0,0,15,18,1
17.5,0,0,14,18,1
12.22,0,0,10,11,1
9,0,0,16,32,0
9.35,1,0,13,20,1
10.25,1,0,14,16,0
9.75,1,0,13,15,1
8.5,0,0,13,13,1
14.55,0,0,18,18,1
7.85,1,0,12,14,1
11.1111,0,0,12,12,1
18.6,0,0,16,14,1
8.5,1,0,16,17,0
16,1,0,15,10,1
15.5,0,0,12,27,1
11.1212,1,0,12,32,1
12.5,1,0,16,17,0
18.25,1,0,12,10,0
6.5,0,0,12,13,1
48.075,0,0,18,27,1
8.5,1,0,12,31,0
14.875,1,0,16,5,0
11.34,1,0,12,18,1
7.5,1,0,12,35,1
4,0,0,12,9,0
8.8,1,1,14,9,0
20,0,0,16,17,1
21.1111,0,0,16,19,1
7.5,1,1,10,19,1
10,0,0,12,19,1
12.85,0,0,17,24,1
12.25,0,0,14,11,1
14,0,0,14,37,1
7,1,0,12,10,0
16.5,1,0,18,17,0
12,1,0,14,7,1
10.8,0,0,16,30,1
6,0,1,12,22,0
12.8222,1,0,15,25,1
9.7,0,0,12,17,1
5.5,1,0,12,35,0
15,1,0,12,26,1
11.4,0,0,12,16,1
2,0,0,13,28,1
14.4737,1,0,12,21,1
7.3,1,0,12,39,1
10.15,0,0,7,45,1
8,0,0,12,20,1
12,0,0,12,16,0
6,1,0,12,9,0
9.45,0,0,11,29,1
9.0909,0,0,18,17,1
13.95,1,1,14,8,0
8.75,0,0,13,10,1
10,0,1,12,25,1
16,0,0,12,35,1
6.0652,1,0,12,8,1
12.5,0,0,14,23,0
9.5,0,0,12,16,1
14,0,0,12,39,1
28.5,0,0,16,8,1
16.25,0,0,16,6,1
25,0,0,16,23,1
6.25,1,0,12,25,1
12,1,0,12,22,1
5.6,1,0,12,16,1
14,1,0,11,32,0
4.75,1,1,12,21,0
11,1,0,13,16,1
9,0,0,18,16,0
12,1,0,14,12,0
6.5,0,0,12,8,0
9.87,1,0,12,17,0
15.44,1,0,18,13,1
22.2222,0,0,16,10,1
17,0,0,12,29,1
8.74,1,1,13,22,0
9.35,0,0,10,29,1
27.625,0,0,16,29,1
2.5,1,0,12,15,1
1.6667,0,1,12,27,0
2.83,1,0,8,41,0
10,1,1,18,31,1
17.66,0,0,16,37,1
13.75,1,0,17,13,1
7.875,1,0,13,26,0
7.21,1,0,12,41,1
7.28,1,0,12,30,1
7.15,1,1,16,30,0
10.52,1,0,12,22,1
7.81,1,1,15,13,1
33.3333,0,0,18,14,1
10,0,0,14,16,1
8.02,1,0,12,12,1
